gyro_0, gyro_1, gyro_2, accel_0, accel_1, accel_2, mag_0, mag_1, mag_2
1849.27,-552.32,-1672.64,3.93,-17.04,23.28,32.00,-71.50,31.33
2666.27,260.68,-196.64,-0.55,-10.40,25.26,37.33,-65.83,33.17
3277.27,1267.68,3092.36,-1.42,-9.64,33.68,44.00,-58.83,23.83
3984.27,1123.68,4184.36,3.93,-14.65,34.91,50.67,-46.83,12.00
2842.27,16.68,1199.36,-0.55,-21.51,33.92,52.83,-40.50,9.17
2359.27,-248.32,785.36,-1.75,-15.95,29.84,53.33,-34.83,9.50
2618.27,-425.32,3062.36,-0.33,-6.81,32.19,56.17,-25.67,8.00
3428.27,-1068.32,2538.36,5.89,-2.78,27.49,57.67,-17.50,9.00
2706.27,-774.32,1655.36,7.09,2.45,26.37,57.67,-10.50,10.50
1614.27,-377.32,1906.36,-0.55,10.18,31.08,57.17,-3.67,11.33
1743.27,416.68,4279.36,-0.55,14.10,34.17,56.17,3.83,11.67
2137.27,563.68,4862.36,3.38,7.13,32.56,55.17,9.83,12.33
1854.27,1132.68,1601.36,1.96,-8.88,30.21,52.50,14.83,11.00
503.27,1286.68,873.36,2.29,15.63,25.38,52.33,16.50,9.33
905.27,1955.68,3821.36,3.60,18.68,32.81,49.83,21.17,8.33
1003.27,1269.68,3040.36,-2.51,-1.25,31.20,48.67,24.50,9.00
1307.27,952.68,345.36,-2.73,-3.10,25.50,45.83,28.17,8.17
1049.27,1175.68,-359.64,1.42,25.97,33.06,44.50,29.33,5.33
184.27,980.68,1159.36,4.69,23.03,27.61,44.00,30.33,4.50
181.27,767.68,1867.36,-0.33,8.66,29.10,43.83,31.50,5.67
456.27,806.68,186.36,-4.58,4.30,24.64,42.50,33.00,5.00
137.27,1445.68,-1648.64,-1.75,13.67,30.46,41.00,32.17,-1.33
-965.73,1027.68,-2881.64,-2.73,14.21,32.44,41.00,28.17,-6.33
-2040.73,1047.68,-3863.64,-12.44,9.31,28.35,43.00,18.50,-14.50
-2570.73,1864.68,-4838.64,-9.05,7.57,32.19,43.33,8.17,-20.67
-1422.73,1241.68,-4108.64,-10.69,11.71,30.70,41.33,-5.67,-26.33
-953.73,1071.68,-2408.64,-13.75,1.47,24.02,40.50,-10.83,-28.17
-1226.73,1439.68,-2181.64,-18.44,-11.49,22.04,37.00,-19.17,-30.83
-1830.73,872.68,-4021.64,-16.91,-1.14,29.47,34.83,-31.33,-30.17
-1115.73,134.68,-2365.64,-11.02,-6.92,23.40,33.33,-37.83,-28.50
-446.73,109.68,-1639.64,-10.25,-13.45,22.53,32.50,-42.83,-25.83
-492.73,-571.32,-2482.64,-13.64,-17.15,25.38,33.33,-47.00,-23.17
-459.73,-973.32,-2657.64,-14.18,-12.36,25.13,34.17,-53.00,-16.50
-222.73,-956.32,-2167.64,-10.58,-13.45,26.37,35.33,-55.83,-12.00
390.27,-1083.32,-2284.64,-7.64,-15.52,24.02,36.67,-57.17,-7.17
834.27,-1159.32,-2385.64,-6.65,-14.86,24.64,38.17,-58.67,-1.83
1403.27,-1379.32,-2412.64,-5.13,-11.38,25.75,40.83,-58.33,3.33
1881.27,-920.32,-1485.64,-2.84,-9.09,26.37,44.67,-54.50,9.17
2099.27,-264.32,0.36,2.84,-11.16,29.71,47.50,-51.17,9.83
2495.27,-500.32,187.36,1.42,-10.62,30.70,50.00,-46.67,9.67
2681.27,-722.32,600.36,-1.53,-2.12,31.08,53.83,-38.67,10.67
3717.27,-752.32,2125.36,0.44,2.89,33.55,56.00,-30.00,10.50
3794.27,296.68,3058.36,2.40,-4.30,35.04,57.67,-16.17,7.50
2677.27,1088.68,2577.36,-0.87,-0.05,35.78,57.83,-8.00,6.00
1586.27,1054.68,2764.36,-7.31,10.62,34.30,56.00,0.00,1.67
1960.27,157.68,3854.36,-4.47,14.65,32.19,54.33,9.00,3.00
2056.27,963.68,4097.36,1.75,11.49,22.29,53.17,15.17,4.50
1397.27,1888.68,3082.36,-0.87,9.20,24.39,50.50,21.50,2.33
98.27,1239.68,1147.36,-0.55,9.86,27.36,49.50,22.00,1.33
-481.73,971.68,644.36,0.44,11.60,24.02,48.83,21.67,0.00
-326.73,734.68,770.36,2.40,11.82,23.90,48.50,21.33,-0.83
-68.73,786.68,629.36,5.02,12.80,23.28,48.33,21.83,-1.50
346.27,522.68,1216.36,2.84,13.67,25.63,47.00,22.50,-1.83
555.27,518.68,1546.36,-1.85,13.12,26.50,45.50,25.83,-0.17
908.27,921.68,1617.36,-3.71,11.38,27.24,43.83,28.83,0.33
1042.27,778.68,848.36,-4.04,10.73,29.59,40.50,31.83,0.17
262.27,588.68,27.36,-4.91,12.03,28.72,39.83,32.33,-0.33
25.27,515.68,-461.64,-4.91,12.47,29.71,39.67,32.00,-1.33
-330.73,236.68,-1183.64,-5.56,11.60,28.48,39.33,30.67,-3.67
-1719.73,-519.32,-2976.64,-5.24,10.73,31.08,41.50,25.17,-6.83
-2593.73,-701.32,-3259.64,-7.09,14.86,29.84,44.83,14.50,-9.17
-2653.73,-667.32,-2952.64,-9.16,9.31,32.56,47.00,7.33,-9.33
-2062.73,-702.32,-2494.64,-9.38,7.79,30.70,48.67,1.00,-8.83
-1154.73,-135.32,-1621.64,-4.69,4.19,27.24,49.33,-5.00,-8.33
-902.73,-110.32,-1143.64,-2.73,1.25,26.00,49.67,-7.50,-8.33
-742.73,-272.32,-1326.64,-1.96,-2.45,26.87,50.00,-9.83,-7.83
277.27,-715.32,-1000.64,-8.51,1.47,32.93,50.17,-9.83,-5.50
-259.73,-338.32,57.36,-8.62,1.03,31.57,51.00,-9.50,-4.67
-188.73,134.68,73.36,-4.47,-1.14,31.94,50.83,-9.83,-4.50
-184.73,545.68,-711.64,-1.42,-1.03,32.56,50.00,-10.00,-6.00
-117.73,30.68,-556.64,-5.67,1.03,31.57,50.33,-10.83,-6.17
-447.73,-1151.32,-213.64,-5.02,-1.69,33.92,51.00,-11.83,-2.83
-169.73,-1200.32,-274.64,-3.05,-1.47,32.44,51.83,-12.17,-0.33
149.27,-115.32,-233.64,0.44,-1.80,31.20,51.83,-11.67,0.17
166.27,45.68,35.36,-5.45,-2.12,30.70,51.50,-11.83,0.33
423.27,-199.32,236.36,-0.11,-3.76,30.09,51.50,-9.67,0.83
147.27,-69.32,-25.64,1.42,-1.69,28.10,51.33,-9.50,0.83
375.27,-1103.32,-216.64,0.76,3.65,38.13,52.17,-7.83,4.17
4.27,-27.32,-211.64,0.76,-1.58,31.57,52.17,-8.33,3.50
0.27,29.68,-31.64,0.44,-1.80,30.70,52.00,-8.50,3.83
4.27,-25.32,-123.64,-1.09,0.49,31.20,52.33,-8.67,3.33
6.27,-65.32,-177.64,-0.22,-0.49,31.45,52.17,-8.83,3.83
2.27,-29.32,-135.64,0.76,-0.49,31.45,52.17,-9.17,3.83
-0.73,-18.32,-72.64,0.11,-0.82,31.08,52.50,-8.83,4.00
1.27,-9.32,-36.64,0.76,-0.60,31.20,52.17,-8.83,3.67
0.27,-8.32,15.36,0.22,-0.82,30.95,52.67,-9.00,3.67
-0.73,-10.32,16.36,0.11,-0.60,31.70,52.83,-9.17,4.00
-0.73,-9.32,15.36,0.11,-0.93,30.83,52.67,-8.83,4.33
-0.73,-9.32,15.36,0.00,-0.82,30.95,52.00,-8.83,4.17
0.27,-11.32,16.36,0.00,-0.49,31.32,52.17,-9.33,3.67
0.27,-10.32,16.36,-0.11,-0.60,31.20,52.00,-9.17,3.83
-0.73,-10.32,16.36,0.11,-0.60,31.32,52.00,-8.83,3.67
-0.73,-10.32,16.36,0.11,-0.82,30.95,51.67,-9.00,3.50
0.27,-9.32,16.36,0.22,-0.16,31.45,52.17,-8.83,4.00
0.27,-10.32,14.36,0.11,-0.49,31.57,51.83,-9.17,4.00
-0.73,-9.32,16.36,0.00,-0.71,31.32,51.83,-8.67,3.83
0.27,-10.32,16.36,0.33,-0.71,31.20,52.83,-8.33,3.50
-0.73,-10.32,15.36,-0.22,-0.71,31.20,52.17,-9.00,3.83
1.27,-10.32,16.36,-0.11,-0.93,30.95,52.17,-9.00,4.00
-0.73,-9.32,16.36,0.22,-0.82,30.83,52.33,-8.83,4.17
0.27,-9.32,15.36,0.00,-0.60,31.32,52.17,-8.83,4.33
0.27,-10.32,14.36,0.00,-0.27,31.82,52.33,-9.33,4.17
-0.73,-9.32,15.36,0.33,-0.49,31.08,51.83,-8.50,4.00
0.27,-10.32,16.36,0.11,-0.60,30.95,52.00,-8.33,4.00
-0.73,-9.32,16.36,0.44,-0.27,31.32,52.33,-8.50,4.00
1.27,-9.32,15.36,0.33,-0.27,31.57,52.17,-9.17,3.50
0.27,-10.32,16.36,0.33,-0.71,31.20,51.67,-8.67,3.83
0.27,-7.32,15.36,0.22,-0.82,31.45,52.67,-9.00,3.67
-0.73,-7.32,14.36,0.11,-0.49,31.70,52.00,-8.50,4.00
-0.73,-10.32,15.36,0.11,-0.60,31.45,52.33,-8.50,3.83
0.27,-9.32,16.36,0.00,-1.03,31.20,51.67,-8.67,3.50
1.27,-9.32,16.36,0.11,-0.82,31.45,51.67,-9.00,3.83
0.27,-9.32,15.36,0.22,-0.49,31.57,52.00,-8.50,3.83
0.27,-10.32,14.36,0.11,-0.38,31.45,52.50,-9.00,4.00
0.27,-10.32,16.36,0.11,-0.82,31.08,52.33,-8.50,3.83
-0.73,-9.32,16.36,0.00,-0.82,31.70,52.50,-9.33,3.83
0.27,-9.32,17.36,0.22,-0.38,31.70,52.17,-8.67,3.83
0.27,-10.32,14.36,0.00,-0.93,31.08,52.00,-8.50,3.67
0.27,-10.32,14.36,0.11,-0.60,31.45,51.83,-9.50,3.50
0.27,-10.32,17.36,-0.22,-0.93,31.08,51.67,-9.00,3.83
0.27,-8.32,13.36,0.33,-0.38,31.32,52.67,-8.83,4.17
-0.73,-10.32,17.36,0.00,-0.71,31.20,52.33,-8.83,3.67
0.27,-7.32,16.36,0.22,-0.60,30.83,52.33,-8.67,4.00
0.27,-9.32,15.36,0.00,-0.60,31.45,52.50,-8.83,4.00
0.27,-9.32,17.36,-0.11,-0.71,30.95,52.17,-8.83,3.83
-0.73,-9.32,16.36,0.00,-0.82,31.32,52.50,-8.50,3.83
1.27,-9.32,16.36,0.22,-0.71,31.20,52.33,-8.83,3.67
0.27,-10.32,15.36,0.33,-0.38,31.20,52.50,-8.83,4.00
0.27,-11.32,14.36,0.11,-0.49,31.32,51.83,-8.83,3.83
0.27,-10.32,14.36,0.11,-0.38,31.57,52.67,-8.83,4.00
0.27,-9.32,16.36,-0.11,-0.71,31.45,52.17,-8.83,3.67
0.27,-9.32,15.36,0.33,-0.49,31.08,52.17,-8.83,4.00
1.27,-10.32,15.36,0.22,-0.27,31.45,52.33,-8.50,4.00
0.27,-8.32,16.36,0.33,-0.49,31.45,52.33,-8.67,4.00
-0.73,-9.32,16.36,0.11,-0.82,30.95,52.00,-8.83,4.17
0.27,-7.32,13.36,0.33,-0.60,31.45,52.33,-9.00,4.17
-0.73,-9.32,14.36,0.11,-0.71,31.45,52.50,-9.00,4.17
-0.73,-8.32,15.36,0.44,-0.38,31.20,52.17,-8.67,4.33
-0.73,-9.32,16.36,0.33,-0.49,31.57,52.17,-9.00,3.83
0.27,-8.32,16.36,-0.22,-0.82,31.45,52.00,-8.67,3.67
-0.73,-11.32,15.36,0.00,-0.71,31.45,52.17,-8.67,4.17
0.27,-10.32,14.36,0.11,-0.71,31.20,52.17,-9.00,3.67
-0.73,-8.32,15.36,0.11,-0.60,31.20,52.33,-8.67,3.83
-0.73,-10.32,17.36,0.33,-0.27,31.45,52.17,-8.50,4.00
-0.73,-10.32,16.36,0.11,-0.82,30.83,52.00,-9.00,3.83
0.27,-9.32,16.36,-0.22,-0.82,31.32,52.00,-9.33,3.83
0.27,-8.32,14.36,0.11,-0.82,31.20,51.83,-8.83,4.00
-0.73,-8.32,15.36,0.00,-0.93,30.83,51.67,-9.00,4.00
-0.73,-9.32,13.36,0.00,-0.60,31.20,52.00,-9.00,4.00
1.27,-9.32,15.36,0.22,-0.71,30.58,52.17,-8.50,4.17
0.27,-10.32,15.36,0.00,-0.93,31.32,52.17,-8.67,3.83
0.27,-9.32,16.36,0.22,-0.49,31.20,52.00,-8.83,3.83
0.27,-9.32,15.36,0.11,-0.38,31.32,52.00,-8.83,3.83
-0.73,-9.32,16.36,-0.22,-0.82,31.32,52.00,-9.17,4.00
0.27,-10.32,17.36,0.11,-0.60,30.95,51.83,-8.33,3.50
-1.73,-8.32,15.36,0.11,-0.60,31.45,51.67,-9.00,4.00
0.27,-11.32,15.36,0.22,-0.71,30.83,52.17,-9.00,3.67
0.27,-9.32,15.36,0.33,-0.60,30.95,52.17,-8.83,3.83
-0.73,-8.32,13.36,0.22,-0.60,31.45,52.50,-9.00,3.83
0.27,-9.32,15.36,0.22,-0.60,30.95,52.17,-8.50,4.00
0.27,-8.32,15.36,0.00,-0.49,31.45,52.00,-9.00,4.00
-1.73,-9.32,14.36,0.22,-0.27,31.45,51.83,-9.33,4.17
-0.73,-8.32,16.36,0.00,-0.82,31.20,52.17,-9.00,4.50
-0.73,-9.32,16.36,0.00,-0.82,31.45,52.50,-8.67,3.83
-0.73,-9.32,15.36,0.33,-0.49,31.08,52.00,-8.83,4.17
-0.73,-10.32,15.36,-0.22,-0.93,31.08,52.17,-9.00,4.00
-0.73,-9.32,17.36,0.11,-0.60,31.70,52.33,-8.67,4.17
-0.73,-10.32,16.36,0.11,-0.60,31.20,52.00,-9.00,4.17
0.27,-9.32,16.36,0.00,-0.49,31.57,52.33,-9.17,3.83
0.27,-9.32,15.36,0.44,-0.60,31.70,52.17,-8.83,3.67
-0.73,-8.32,16.36,-0.33,-0.82,31.08,52.17,-9.00,4.00
0.27,-9.32,15.36,0.11,-0.82,30.83,52.17,-8.67,3.83
1.27,-9.32,15.36,0.11,-0.27,31.57,52.00,-9.00,4.00
-1.73,-9.32,13.36,0.11,-0.49,31.20,52.00,-8.67,4.17
0.27,-9.32,15.36,0.22,-0.71,31.20,51.67,-8.67,3.83
-0.73,-9.32,17.36,0.00,-0.93,31.57,52.33,-9.00,4.17
0.27,-9.32,15.36,0.22,-0.49,31.20,52.33,-9.17,3.83
0.27,-8.32,16.36,0.00,-0.82,31.32,51.83,-8.67,4.00
1.27,-9.32,15.36,0.33,-0.38,31.20,52.00,-9.00,3.50
-0.73,-9.32,17.36,0.00,-0.71,30.95,51.83,-8.83,3.50
0.27,-9.32,16.36,0.11,-0.82,30.58,52.00,-8.83,4.00
-0.73,-8.32,14.36,0.22,-0.82,31.32,52.17,-8.83,4.33
0.27,-9.32,15.36,0.00,-0.71,30.95,51.67,-8.50,3.83
0.27,-8.32,15.36,-0.11,-0.93,30.83,52.17,-8.83,3.83
-0.73,-9.32,15.36,0.33,-0.60,31.08,52.33,-8.67,3.83
-0.73,-9.32,15.36,0.11,-0.82,31.20,51.83,-8.50,4.00
1.27,-10.32,15.36,0.22,-0.60,31.70,52.00,-8.33,4.17
0.27,-9.32,16.36,0.22,-0.71,30.70,51.83,-9.00,4.00
0.27,-10.32,16.36,0.11,-0.82,30.95,52.17,-8.67,3.83
0.27,-9.32,15.36,0.44,-0.60,31.32,52.00,-8.83,3.67
0.27,-9.32,14.36,0.00,-0.93,30.95,52.17,-8.67,3.83
0.27,-9.32,16.36,0.11,-0.82,30.95,52.17,-8.67,4.50
0.27,-9.32,15.36,0.00,-0.93,31.20,52.50,-8.50,3.50
-0.73,-8.32,14.36,0.11,-0.38,31.57,51.83,-8.50,4.00
0.27,-8.32,17.36,-0.11,-0.60,31.57,51.83,-8.50,4.00
0.27,-9.32,16.36,0.11,-0.82,30.70,52.17,-8.83,4.00
-0.73,-9.32,15.36,-0.22,-0.93,31.08,52.33,-8.67,3.67
0.27,-8.32,14.36,0.33,-0.38,31.57,52.17,-9.00,3.83
0.27,-8.32,15.36,0.33,-0.60,30.83,52.00,-8.50,4.17
0.27,-10.32,16.36,0.00,-0.71,31.57,52.33,-8.83,4.00
-1.73,-10.32,16.36,0.11,-0.82,31.45,52.33,-8.83,3.67
1.27,-9.32,15.36,0.00,-0.71,31.08,52.67,-8.67,3.83
-0.73,-10.32,18.36,0.00,-0.93,31.08,52.17,-9.17,4.00
0.27,-9.32,15.36,0.00,-0.93,30.95,52.33,-9.00,4.00
-0.73,-9.32,15.36,0.11,-0.93,31.32,52.00,-8.83,3.83
2.27,-10.32,14.36,0.11,-0.71,31.08,52.33,-9.17,4.00
-0.73,-10.32,16.36,0.22,-0.27,31.57,52.00,-9.00,4.00
0.27,-8.32,16.36,0.11,-0.82,31.45,51.83,-8.67,4.17
-0.73,-10.32,15.36,0.22,-0.60,31.20,52.33,-9.00,3.83
-0.73,-9.32,16.36,0.11,-0.49,31.08,52.33,-8.67,3.67
-0.73,-8.32,16.36,0.00,-0.93,31.20,52.33,-9.17,3.67
0.27,-9.32,15.36,0.22,-0.71,30.70,51.67,-8.67,3.67
0.27,-9.32,15.36,0.00,-0.71,31.45,51.83,-8.67,4.00
0.27,-9.32,16.36,-0.11,-0.71,30.83,52.33,-8.33,3.67
0.27,-9.32,15.36,0.11,-0.82,31.32,52.17,-9.17,3.50
-0.73,-9.32,16.36,-0.11,-0.82,30.95,52.33,-9.00,4.50
0.27,-9.32,14.36,-0.22,-1.03,31.32,52.00,-8.50,3.67
0.27,-9.32,15.36,0.00,-0.82,31.45,51.83,-8.67,4.17
-0.73,-9.32,16.36,0.11,-0.60,31.57,52.50,-8.50,4.00
0.27,-9.32,16.36,-0.11,-0.71,31.20,51.83,-8.67,4.17
-0.73,-9.32,15.36,0.11,-0.93,30.58,52.17,-9.00,3.50
0.27,-10.32,16.36,-0.11,-0.82,31.20,51.83,-8.83,4.50
0.27,-10.32,15.36,0.11,-0.60,31.45,51.83,-8.50,3.67
-0.73,-9.32,15.36,0.11,-0.60,31.20,52.33,-8.50,4.17
-0.73,-9.32,15.36,0.11,-0.60,31.45,52.33,-8.83,4.33
0.27,-7.32,15.36,-0.11,-0.82,31.08,52.33,-8.67,3.83
0.27,-9.32,17.36,-0.22,-0.82,31.20,52.33,-8.83,3.50
0.27,-8.32,15.36,0.00,-0.93,31.20,52.00,-8.83,3.67
0.27,-9.32,16.36,-0.11,-0.82,30.95,52.00,-8.50,3.83
0.27,-10.32,15.36,0.22,-0.49,31.70,52.00,-9.17,3.83
-0.73,-10.32,16.36,0.22,-0.60,31.20,51.83,-8.83,3.67
-0.73,-8.32,15.36,-0.11,-0.93,31.20,52.17,-8.83,3.67
-1.73,-9.32,15.36,0.33,-0.60,31.20,52.00,-8.67,3.67
1.27,-9.32,16.36,0.33,-0.60,31.08,52.17,-8.67,4.33
0.27,-10.32,16.36,0.22,-0.82,30.83,52.33,-8.83,3.83
2.27,-9.32,15.36,0.44,-0.60,31.57,52.17,-9.00,3.83
-0.73,-9.32,15.36,0.00,-0.93,31.08,52.67,-9.17,3.83
-0.73,-10.32,14.36,0.00,-0.71,31.32,51.17,-8.67,4.17
-0.73,-10.32,14.36,0.33,-0.49,31.20,52.50,-8.83,3.67
0.27,-9.32,16.36,0.11,-0.82,30.83,51.83,-9.00,4.17
-1.73,-9.32,16.36,0.11,-0.71,31.57,52.00,-9.17,3.67
1.27,-9.32,17.36,0.22,-0.49,31.08,52.00,-8.67,4.17
0.27,-10.32,15.36,-0.22,-0.82,30.95,52.17,-8.83,4.17
0.27,-10.32,16.36,0.11,-0.60,31.32,51.83,-8.50,3.50
-0.73,-9.32,17.36,0.11,-0.60,31.45,52.33,-9.33,4.17
0.27,-9.32,15.36,-0.11,-0.82,31.20,52.33,-9.33,4.17
0.27,-10.32,17.36,0.11,-0.71,31.08,52.33,-8.83,4.00
0.27,-10.32,15.36,0.11,-0.71,31.20,51.83,-9.00,4.00
-0.73,-10.32,15.36,0.11,-0.49,31.32,51.83,-9.17,4.00
-1.73,-9.32,14.36,0.22,-0.71,31.08,52.17,-9.17,4.00
1.27,-11.32,16.36,0.00,-0.82,31.08,51.83,-9.00,3.83
-0.73,-9.32,16.36,0.22,-0.71,31.08,51.67,-8.50,4.17
0.27,-11.32,15.36,0.11,-0.60,30.83,51.50,-8.50,3.83
-1.73,-8.32,14.36,0.22,-0.60,31.08,52.33,-9.17,3.83
0.27,-8.32,15.36,0.33,-0.49,31.08,52.33,-9.00,3.67
-0.73,-9.32,16.36,0.11,-0.82,31.20,52.00,-9.00,3.67
-0.73,-9.32,15.36,0.33,-0.49,31.45,52.33,-9.00,3.83
-0.73,-10.32,15.36,0.11,-0.82,30.95,52.00,-8.67,4.00
0.27,-11.32,15.36,0.22,-0.27,31.32,51.83,-8.67,3.67
0.27,-8.32,15.36,-0.11,-1.03,31.20,52.00,-8.17,3.50
0.27,-9.32,16.36,0.22,-0.38,31.08,51.83,-8.83,3.83
0.27,-10.32,15.36,0.22,-0.49,30.95,52.67,-8.83,4.00
0.27,-8.32,15.36,0.33,-0.38,31.08,52.67,-9.33,3.50
1.27,-10.32,16.36,0.11,-0.60,31.32,52.17,-8.67,4.00
-0.73,-9.32,14.36,0.22,-0.27,31.70,52.33,-8.50,3.50
-0.73,-10.32,16.36,0.22,-0.49,31.32,52.00,-9.17,3.83
0.27,-9.32,16.36,0.11,-0.60,30.95,52.00,-9.17,3.67
-0.73,-9.32,15.36,0.11,-0.82,30.46,52.00,-8.67,3.83
0.27,-9.32,14.36,-0.11,-1.03,30.83,52.00,-8.50,4.17
1.27,-11.32,16.36,0.00,-0.71,31.08,52.50,-8.67,3.67
0.27,-10.32,15.36,0.11,-0.60,31.08,52.50,-8.83,4.17
-0.73,-10.32,14.36,0.11,-0.60,31.57,52.33,-8.83,3.83
-0.73,-8.32,15.36,0.11,-0.71,31.08,52.17,-8.83,3.83
0.27,-9.32,14.36,0.11,-0.71,30.95,51.67,-8.83,3.67
0.27,-9.32,17.36,-0.22,-0.82,31.20,52.00,-8.67,4.17
1.27,-9.32,15.36,0.00,-0.93,30.70,52.00,-8.83,3.83
-0.73,-10.32,16.36,0.11,-0.60,31.08,51.83,-9.00,3.50
0.27,-10.32,15.36,0.22,-0.71,31.08,52.00,-9.00,4.00
-0.73,-10.32,15.36,0.00,-0.93,30.83,51.83,-8.67,3.83
0.27,-9.32,16.36,0.11,-0.82,30.70,52.67,-9.17,3.50
0.27,-12.32,17.36,0.00,-0.93,30.95,51.67,-8.50,3.50
-0.73,-9.32,15.36,0.00,-0.49,31.57,52.00,-9.00,4.00
-0.73,-9.32,15.36,-0.11,-0.71,30.95,52.50,-9.67,4.17
0.27,-8.32,14.36,0.22,-0.60,31.08,52.17,-8.67,4.00
0.27,-10.32,13.36,0.11,-0.38,31.08,52.00,-8.83,4.00
1.27,-10.32,15.36,0.11,-0.82,31.20,52.33,-8.83,3.83
-0.73,-8.32,15.36,0.22,-0.49,31.57,52.17,-9.17,3.83
0.27,-9.32,15.36,0.11,-0.60,31.20,51.83,-9.50,3.83
0.27,-10.32,16.36,0.33,-0.71,31.20,52.33,-8.67,4.00
0.27,-10.32,19.36,0.11,-0.60,30.83,52.33,-9.00,4.17
1.27,-8.32,15.36,-0.11,-0.82,31.08,52.17,-9.33,4.00
2.27,-10.32,15.36,0.22,-0.93,30.83,52.17,-9.00,3.83
-0.73,-9.32,16.36,0.00,-0.93,30.83,52.33,-9.00,4.33
-0.73,-9.32,15.36,0.44,-0.38,31.20,52.00,-9.33,3.83
-0.73,-10.32,16.36,0.11,-0.60,31.57,52.50,-8.50,4.17
0.27,-9.32,14.36,-0.22,-0.82,30.83,51.33,-8.83,4.00
0.27,-10.32,16.36,0.11,-0.49,31.45,51.67,-8.83,3.50
-0.73,-11.32,16.36,0.11,-0.71,30.95,52.33,-9.00,3.83
0.27,-10.32,16.36,0.33,-0.60,31.45,51.83,-8.83,3.83
-0.73,-9.32,16.36,-0.11,-1.03,31.32,52.17,-8.83,3.50
1.27,-10.32,14.36,0.22,-0.60,31.70,52.17,-8.50,4.00
-0.73,-10.32,16.36,0.22,-0.49,30.70,52.17,-8.67,3.33
0.27,-9.32,15.36,0.33,-0.82,31.08,51.83,-9.33,4.00
-0.73,-8.32,17.36,0.11,-0.60,31.45,52.17,-8.67,3.83
-0.73,-9.32,16.36,0.00,-0.60,31.08,52.33,-8.83,3.50
-1.73,-10.32,15.36,0.11,-0.82,31.08,51.83,-8.67,4.00
-0.73,-10.32,16.36,0.11,-0.82,31.20,51.67,-8.50,3.83
-0.73,-8.32,15.36,-0.11,-0.93,31.08,52.00,-9.17,4.00
0.27,-9.32,15.36,0.11,-0.49,31.45,52.17,-8.33,4.17
-0.73,-11.32,16.36,0.00,-0.60,31.45,52.00,-8.33,3.67
-0.73,-9.32,13.36,0.33,-0.71,30.95,52.00,-8.83,4.17
-1.73,-8.32,13.36,0.22,-0.60,31.20,52.17,-9.33,3.83
0.27,-9.32,15.36,0.33,-0.60,30.95,52.17,-8.50,3.67
0.27,-9.32,16.36,0.11,-0.49,31.32,52.50,-8.67,3.83
0.27,-10.32,15.36,0.11,-0.71,30.70,52.17,-9.17,3.50
0.27,-9.32,15.36,0.22,-0.71,30.95,52.33,-9.00,3.33
0.27,-10.32,16.36,-0.11,-1.03,30.83,52.00,-8.33,3.83
0.27,-9.32,16.36,0.22,-0.71,30.95,52.33,-8.67,3.83
1.27,-11.32,15.36,0.22,-0.60,31.32,52.17,-8.83,3.83
-0.73,-11.32,15.36,0.00,-0.71,31.20,52.50,-9.17,3.67
0.27,-10.32,18.36,-0.11,-0.71,31.20,52.00,-8.83,4.33
-0.73,-10.32,16.36,0.11,-0.71,31.08,51.67,-9.00,3.67
-0.73,-9.32,17.36,0.11,-0.49,31.57,52.00,-8.67,3.83
0.27,-9.32,15.36,0.44,-0.38,31.45,52.17,-8.83,3.67
0.27,-9.32,15.36,0.00,-0.49,31.57,51.83,-9.33,4.00
0.27,-9.32,16.36,0.11,-0.93,30.83,52.67,-9.00,3.83
0.27,-9.32,17.36,0.33,-0.49,31.45,52.33,-8.67,3.67
-0.73,-9.32,15.36,0.22,-0.38,31.57,52.17,-8.83,4.00
0.27,-9.32,15.36,0.11,-0.71,31.08,51.67,-8.83,4.00
0.27,-8.32,16.36,0.33,-0.60,31.20,51.83,-8.50,4.00
0.27,-10.32,17.36,0.00,-0.82,31.20,52.33,-9.00,3.50
-0.73,-9.32,15.36,0.11,-0.71,30.95,51.83,-9.17,3.50
-0.73,-10.32,15.36,0.00,-0.60,30.95,52.00,-8.50,3.83
0.27,-10.32,15.36,0.00,-0.71,31.57,52.33,-8.50,4.33
-0.73,-7.32,16.36,0.11,-0.71,31.20,52.00,-8.67,4.17
1.27,-9.32,15.36,0.11,-0.60,31.32,52.33,-9.33,3.83
0.27,-8.32,14.36,0.00,-0.82,30.95,52.50,-8.50,4.00
1.27,-9.32,15.36,0.22,-0.60,31.20,52.00,-8.67,3.83
1.27,-9.32,16.36,0.22,-0.49,31.32,51.83,-9.00,3.83
-1.73,-9.32,15.36,0.22,-0.71,30.95,52.17,-9.00,4.00
0.27,-10.32,17.36,0.00,-0.71,31.20,52.17,-8.67,4.33
0.27,-10.32,15.36,0.33,-0.38,31.70,52.50,-8.83,3.67
-0.73,-10.32,15.36,0.33,-0.60,31.20,51.83,-8.33,4.33
-0.73,-9.32,14.36,0.11,-0.71,31.08,52.17,-8.83,4.00
-0.73,-9.32,16.36,0.22,-0.93,30.70,52.50,-9.33,3.83
-0.73,-10.32,15.36,0.22,-0.82,31.08,52.00,-9.17,3.50
-0.73,-10.32,15.36,0.11,-0.71,30.95,51.83,-8.83,3.67
1.27,-8.32,17.36,-0.22,-0.93,30.70,52.17,-8.50,3.83
0.27,-10.32,15.36,-0.11,-0.82,31.32,52.33,-8.67,4.00
